LABEL,text
0,How many murdering police officers does Baltimore still have on the payroll Imagine what they could have done to you.
0,What is the news on PIA I thought it was bad 
1,Great.now a 800 GPU costs 1000.for no reason.I'm really starting to hate this country.
0,LTX 2020 PRESENTED BY INTEL shows pictures of amd computers lmao
0,madison is probably in more videos than some other ltt stuff whats next is gonna do a techquickie
0,That comment about throwing a usb key at a server legit made me laugh out loud.
0,Wtf is tet tat tet You mean Tit for tat 
0,Yeah.but can it run Cyberpunk Sry I had too
0,Trumps trickle down theory at work.NOT
0,People from Canada I actually wonder do many of you actually game with pc on your TV's Or do you usually use pc monitors like almost anybody else 
1,Hi I am yasir i wana ask about graphic card problem i have quadroo 6000 graphic card in t7500 machin but when i tried to install premier pro cc 2019 the message display your graphic card required new updated driver which type of driver required for quadro 6000 grpahic card if any one have solution of this problem kindly reply
0,me with an Asus X570 board : chuckles I'm in danger
0,You should have featured Luke Mianis M1 iMac
0,Seriously. How did zoom get away with this 
0,Now enjoy Netflix and Crackdown 3 at 8k 120 fps
0, oracle isn't a large company lmfao w what They own fucking java.
0,Holy shit they mentioned warframe
0,You need to give away that jumper.jeeez LUL
0,Is that Anus's boyfriend I mean Linus Freudian slip
1,Linus Unfortunately the only real solutions to dying Wiis at the moment are either get another Wii and use the system transfer or get a Wii U and transfer to that. With the Wii U you lose gamecube support without hacking but gain basic 1080p upscaling & HDMI. Even if the Switch had a Virtual Console chances are there wouldn't be a way to transfer virtual console games from the PowerPC based consoles to the ARM based Tegra unless Nintendo wrote new emulators. At least the Wii U has off TV play for Virtual Console games and won't kill its GPU from leaving WiiConnect24 on it's just the price for one that sucks.
0,Im never tired off my tech news would i research and do work when i have a around 8 min videos to watch
0,About to be holding my blunt in muh fuckin tiny jean pocket
0, Stream To your frends Not Like there is already a complete Public streaming Service with Gamesites dies exektly the Same as Twitch but Just Not that Muck people User IT.
0,That change in Riley's haircut at 0:05. You tried editors. why did you film the LastPass sponsor at a separate time At least Riley made a joke about it at 3:42 
0,Inb4 Intel cancels 7nm to move straight from 14nm to 5nm in 3 years time. And then inb4 Intel cancels 5nm to move straight from 14nm to 3nm.
0,Luckily for you I wasn't looking for a Panini but a cubano sandwich from Pollo Tropical available for a limited time
0,So if when the global internet grid goes down next year Amazon will come out the hero as the new service provider for the world.
0,So cute Meaning awesome personality And ok easy on the eyes. Linus went too far in the roast. I agree. Bastard : 
0,Not really. The Ryzen XT CPUs are just better binned CPUs. The best part about them is the non XT prices will drop. 100 200 MHz doesn't affect much in the daily use
1,Another amd fail video card.
0,Fanboys when Apple reveals their new search engine be like: InNoVaShEn 
0,who is this cute caster 
0,Did anybody pay attention to Snowden Clearly not. Poor guy gave up his life to let us know that privacy is dead but nobody cares.
0,Let's see how it does in AAA games only thing I care.
0,I also think he on something. Interesting points he has.
0,4:49 but when will konami ban eldlich tho
0,Stop everything I was doing
0,What is it you got in your pocket there 
0,Oh so I guess Net Neutrality is officially dead with Comcast rolling out capped streaming unless you pay extra : That was quick
0,Intel Core i9 10980XE Extreme Edition is only preorder in TSbohemia Alfa and other procesor is only after you get order and then you get information when you get procesor. And 29 450 K They are Crazy 1265 034364261168 USD Im glad you use in Vidoe name Czech Republic and not some F word Czechia how somebody our prezident Milo Zeman can use this .
0,Why make a special noctua cooler I have a better idea: use a standard PWM fan connector and use fan shroud mountings that can be used by standard pc fans. Simply make fan deshroud easier without modifying the cooler.
0,Its not the end for intel just yet. The i5 11600K is good value. Its cheaper than the Ryzen 5 5600X but has similar performance. Though there are instances in multi core scores its a bit low compared to the 5600X.
0,After the Big Tech Co's. had words in Boris's shell like Ofcom has been told to back off for now.
0,so is it worth buying a ryzen 5 3600x right now or should i wait 
0,Well actually 80% I watch this video because of this girl 20% because of its content xD Good job
0,Love the video as always great delivery but it seemed like the background music stood out a bit much not sure if it was music choice or volume or its presence at all but it felt like it detracted just slightly for me.
0,Shut your mouth in the clickbait. It is ugly.
0,5:15 you should mention the iPhone's FaceID was the only one that recognized the fake and it came out 2 years ago.
0,im gonna unsub if you don't bring back Lucky. Many will follow.
0,Wheres the El Capitan supercomputer 
1,Intel trying to dethrone AMD on the graphics card market
0,James just throws away the Tech half of the TechLinked Tetris logo. This channels just going to be called Linked now.
0,I never thought I'd hear about Warframe from Linus
0,Mine ain't hehe. I have a galaxy s5 with Knox security and lookout and I been having this phone for years with no bugs viruses and or spy ware and I haven't been hacked once either. I just take care of my Phone and if you take care of your phone the phone takes care of you.
0,LTT vids always make me laugh. Always 
0,Is anyone imagining Linus shooting this on a green screen at home and Riley just visited him to provide feedback 
0,Madison is taking over 
0,can this guy articulate his words i cannot understand half of what he is saying with his dry mouth
0,He has energy just wish he could speak English. :p
0,I mean. Geforce Now loses a lot of game but it still has a metric shit ton more games than stadia.
0,Great move by LMG. Most viewed Tecklinked video in 4 months 
0,Another reason to be upset at Amazon is that ever since covid hit hard this year anyone that got sick or injured on the job they fired them instantly. I am unfortunately one of those victims.
0,I got a Samsung add on this vid lmao
0,What is your dream Someday I will work with linus and make fun of him
0,I see Anthony I give it a thumbs up. I'm a simple guy
0,I hope the rumor of what Microsoft is doing with the Switch will encourage Sony to let PS Now be available on the Switch. Maybe Sony would optimize the older PlayStation titles so they run well on the Switch.
0,Not to complain but zooming in when Riley tells a joke doesn't make it funnier. Quite the opposite.
0,I love how the new segments in the video let you just easily skip ads xD
